categoryName,city,reviewsCount,stars,state,text,title,url
Gift shop,Orbaneja del Castillo,5.0,5.0,Burgos,"Una tienda con todo lo necesario para llevarte en el corazón a orbaneja del castillo 🥰,hemos visitado el domingo anterior y a sido una pasada, hemos dejado plasmado en su cuaderno toda nuestra admiración por este hermoso pueblo🥰",Cachitos de Orbaneja,https://www.google.com/maps/search/?api=1&query=Cachitos%20de%20Orbaneja&query_place_id=ChIJbU7FXADLSA0R3NupsgzCTpk
Free parking lot,Quintanilla Escalada,2.0,5.0,Burgos,"Como habitante de Quintanilla de escalada es muy buen pueblo, hay un bar para comer y se come muy bien.
Rutas para ir de paseo en las que son muy bonitas. Pero el pueblo necesita algunas mejoras y renovación de bajadas .",Parking Quintanilla-Escalada,https://www.google.com/maps/search/?api=1&query=Parking%20Quintanilla-Escalada&query_place_id=ChIJgfZlrRe1SA0RUOA9DbD72EU
Hotel,Escalada,67.0,5.0,Burgos,"Estuvimos en 2023. La casa es muy bonita y especial (llena de recuerdos y recovecos), y las habitaciones son muy cómodas.
Lo mejor es Maca que es encantadora y hace que la entancia en la casa sea mejor. El entorno es fabuloso.",Casa De Lolo Y Vicent,https://www.google.com/maps/search/?api=1&query=Casa%20De%20Lolo%20Y%20Vicent&query_place_id=ChIJAwD0eo_KSA0R6bjIuRZw-BE
Hiking area,Quintanilla Escalada,0.0,,Burgos,,Cortavientos de Antonio el Manco,https://www.google.com/maps/search/?api=1&query=Cortavientos%20de%20Antonio%20el%20Manco&query_place_id=ChIJD3ivBOG1SA0Re1GPAJaoW2M
Ice cream shop,Orbaneja del Castillo,20.0,5.0,Burgos,"En la cascada no se vende comida, hay puesto ambulante de productos artesanos",La Cascada de Orbaneja,https://www.google.com/maps/search/?api=1&query=La%20Cascada%20de%20Orbaneja&query_place_id=ChIJiYP8mb7LSA0R1Y8fgkkHjZM
Radio broadcaster,Dobro,0.0,,Burgos,,Asociación Cultural Radio Valvielso,https://www.google.com/maps/search/?api=1&query=Asociaci%C3%B3n%20Cultural%20Radio%20Valvielso&query_place_id=ChIJ2bjAwCc2Tw0R1-h0_XXs4yw
Train station,,1.0,5.0,Burgos,,Robredo Ahedo,https://www.google.com/maps/search/?api=1&query=Robredo%20Ahedo&query_place_id=ChIJ8TKk_uvTSA0RU1oFpsKrbF0
Nature preserve,Quintanilla Escalada,4.0,4.0,Burgos,,Playa fluvial,https://www.google.com/maps/search/?api=1&query=Playa%20fluvial&query_place_id=ChIJZ6B7iS_LSA0RPW3Ycw6Np_4
Hiking area,,1.0,5.0,Burgos,"Espectacular, sobre todo en otoño",Camino Natural del Ebro entre Orbaneja y Escalada,https://www.google.com/maps/search/?api=1&query=Camino%20Natural%20del%20Ebro%20entre%20Orbaneja%20y%20Escalada&query_place_id=ChIJi2B4HgDLSA0RJcoVzt-pozI
Cemetery,Busnela,0.0,,Burgos,,Cementerio,https://www.google.com/maps/search/?api=1&query=Cementerio&query_place_id=ChIJ__8vuH_TSA0RWotUPaFYqnk
Gas station,Escalada,143.0,4.0,Burgos,Los fines de semana está abierto desde las 9,Área De Servicio Ebro Escalada,https://www.google.com/maps/search/?api=1&query=%C3%81rea%20De%20Servicio%20Ebro%20Escalada&query_place_id=ChIJVy_m_mG1SA0R4ceuNAYaxSc
Parking lot,,0.0,,Burgos,,Aparcamiento de autobuses,https://www.google.com/maps/search/?api=1&query=Aparcamiento%20de%20autobuses&query_place_id=ChIJ92WDWwC1SA0R0a8C30l4fqY
Bank,Pedrosa de Valdeporres,2.0,1.0,Burgos,"He puesto una estrella porque no se puede poner menos.
Pésimo servicio y estos días el cajero no funciona !!!
Gracias La Caixa.
Esto ta no es una caja sinon un banco cuyo único objetivo es RENTABILIDAD",CaixaBank Agrobank,https://www.google.com/maps/search/?api=1&query=CaixaBank%20Agrobank&query_place_id=ChIJNbN6KjPTSA0RktWHrKsr-JI
Hiking area,,3.0,5.0,Burgos,Buena ruta,Pico Socueto,https://www.google.com/maps/search/?api=1&query=Pico%20Socueto&query_place_id=ChIJBaWaxH61SA0R6kFCqn--Zyc
Tourist attraction,Pesquera de Ebro,2.0,5.0,Burgos,Viva el amor,Primer beso a Nerea,https://www.google.com/maps/search/?api=1&query=Primer%20beso%20a%20Nerea&query_place_id=ChIJ283ONgBLTw0RM4NHsJttkIk
Historical landmark,Pancorbo,2.0,5.0,Burgos,"Cuando Alfonso VII otorgó fuero a Pancorbo el 8 de marzo de 1147, la villa alcanzo cierta prosperidad merced a la actividad comercial de una comunidad de judíos que se estableció en este lugar conocido como Campo de Santa Marta.",Medieval Jewish quarter (Pancorbo),https://www.google.com/maps/search/?api=1&query=Medieval%20Jewish%20quarter%20(Pancorbo)&query_place_id=ChIJNXojvf95Tw0RrybuAXYOl0c
Bridge,Pedrosa de Valdeporres,8.0,5.0,Burgos,puente ensanchado hace años para mejor transito de vehículos y peatones con acera a ambos lados aunque algo estrechas,Puente de Pedrosa,https://www.google.com/maps/search/?api=1&query=Puente%20de%20Pedrosa&query_place_id=ChIJ9x7Ppc0sTw0R-Jq_v8ThB5g
Place of worship,Pancorbo,3.0,5.0,Burgos,Solo pude verla por fuera pero su fachada es muy hermosa,Iglesia de San Nicolás,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Nicol%C3%A1s&query_place_id=ChIJk56B7nR5Tw0RgViNgR4j7_g
Historical landmark,,4.0,2.0,Burgos,"Cuesta encontrarlo y lo que se ve está en un estado lamentable. Si te pones de espaldas a los molinos, el paisaje es francamente bonito",Dolmen de Ahedo,https://www.google.com/maps/search/?api=1&query=Dolmen%20de%20Ahedo&query_place_id=ChIJkbodMQTVSA0RR_rg8t_R9B8
Pharmacy,Pancorbo,7.0,5.0,Burgos,"Servicio muy profesional,  muy buen trato con el cliente ,la farmacéutica es muy amable, recomiendo esta farmacia a todos ,le doy ⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️❤️además  me salvó la vida  ,no puedia continuar viaje con dolor que tenía. Gracias Gracias Gracias 🙏",Farmacia Lcdo Vega Acebal M Antonia,https://www.google.com/maps/search/?api=1&query=Farmacia%20Lcdo%20Vega%20Acebal%20M%20Antonia&query_place_id=ChIJO9lDMGR4Tw0RExM1YwSqRQk
Historical landmark,Pesquera de Ebro,0.0,,Burgos,,Casa-Torre familia Merino,https://www.google.com/maps/search/?api=1&query=Casa-Torre%20familia%20Merino&query_place_id=ChIJX45OIQBLTw0RvWl5DCAQoVs
Historical landmark,Quintanilla Escalada,0.0,,Burgos,,Lavadero público de Quintanilla-Escalad,https://www.google.com/maps/search/?api=1&query=Lavadero%20p%C3%BAblico%20de%20Quintanilla-Escalad&query_place_id=ChIJfefzQwC1SA0REA__Uwq5IQI
Hiking area,Tubilla del Agua,0.0,,Burgos,,Sendero inferior cortados del Rudrón,https://www.google.com/maps/search/?api=1&query=Sendero%20inferior%20cortados%20del%20Rudr%C3%B3n&query_place_id=ChIJw3zkZwC1SA0RPMtAof_xU40
Auto repair shop,Pancorbo,0.0,,Burgos,,Desguaces Pancorbo,https://www.google.com/maps/search/?api=1&query=Desguaces%20Pancorbo&query_place_id=ChIJ4ZEbjDh5Tw0RWsQgXsnFU2E
Historical landmark,Escalada,0.0,,Burgos,,Escalada Conjunto Histórico,https://www.google.com/maps/search/?api=1&query=Escalada%20Conjunto%20Hist%C3%B3rico&query_place_id=ChIJZ-MgEwDLSA0RZms1K5vkunA
Hotel,Orbaneja del Castillo,2.0,5.0,Burgos,Soy medio burgalesa . Que puedo decir de mi Querido Burgos ! Me siento en casa,Burgos,https://www.google.com/maps/search/?api=1&query=Burgos&query_place_id=ChIJqSZdNgDLSA0RSPFpZijOQF8
Scenic spot,Sargentes de la Lora,3.0,3.0,Burgos,,Mirador de Pesquera (no oficial),https://www.google.com/maps/search/?api=1&query=Mirador%20de%20Pesquera%20(no%20oficial)&query_place_id=ChIJndgcPgBLTw0Raa_Bgxzq1C8
Hostel,Pancorbo,0.0,,Burgos,,Albergue de peregrinos de parcorbo,https://www.google.com/maps/search/?api=1&query=Albergue%20de%20peregrinos%20de%20parcorbo&query_place_id=ChIJL5AzHAB5Tw0Ro7jvHGggyW8
Foundation,Oña,3.0,5.0,Burgos,"Espero que lo vuelvan abrir ,por los abuelos y por la gente de la zona",Fundación Castresana,https://www.google.com/maps/search/?api=1&query=Fundaci%C3%B3n%20Castresana&query_place_id=ChIJfReA_P9pTw0RVbMX8zN80MM
Museum,Quintanilla Escalada,0.0,,Burgos,,Casa del Parque Hoces Alto Ebro - Rudron,https://www.google.com/maps/search/?api=1&query=Casa%20del%20Parque%20Hoces%20Alto%20Ebro%20-%20Rudron&query_place_id=ChIJyUKOgwe1SA0Rqva3j-jrmrs
Restaurant,Orbaneja del Castillo,581.0,4.0,Burgos,,Casa Estela,https://www.google.com/maps/search/?api=1&query=Casa%20Estela&query_place_id=ChIJ8X4A51HKSA0RUYRQ-k5KKi4
Historical landmark,,1.0,4.0,Burgos,"Puente sobre el Río Rudrón que une las dos partes del pueblo.
Es necesario atravesarlo para llegar hasta la Cascada de Valdelateja o para iniciar la Ruta de Senderismo PR. C. BU-1 que una esta localidad con Pesquera de Ebro.",Puente Medieval,https://www.google.com/maps/search/?api=1&query=Puente%20Medieval&query_place_id=ChIJnVIVXo-1SA0R4SdaKMk25Rc
Crane service,Pancorbo,19.0,4.0,Burgos,,Grúas y Talleres Edgar,https://www.google.com/maps/search/?api=1&query=Gr%C3%BAas%20y%20Talleres%20Edgar&query_place_id=ChIJ5Z77ALJ5Tw0R8REmiHm2e0g
Historical landmark,Pesquera de Ebro,1.0,3.0,Burgos,"Casa construida por Bartolome González del Moral en 1680. Sobre una fachada de pequeña manposteria desconcertada, se abre un hueco de cantería para colocar el escudo sobre un dintel de una ventana, en el alto. Se trata de un Blasón sencillo y escaso de adornos.
Esta familia tuvo descendientes ilustres como Sebastián González del Moral que fuera Ministro de Fernando VI en 1752. A partir de mediados del siglo XVIII, sin saber los porqués, la familia desaparece en Pesquera de Ebro.",Casa Blasonada Familia González del Moral,https://www.google.com/maps/search/?api=1&query=Casa%20Blasonada%20Familia%20Gonz%C3%A1lez%20del%20Moral&query_place_id=ChIJwdSaJuRLTw0R_fvHe8AF174
Barbecue area,Quintanilla Escalada,3.0,2.0,Burgos,Totalmente abandonada,Área recreativa de Quintanilla Escalada II,https://www.google.com/maps/search/?api=1&query=%C3%81rea%20recreativa%20de%20Quintanilla%20Escalada%20II&query_place_id=ChIJFSyV2sPLSA0RrTsAVLDEI6A
Apostolic church,Quintanilla Escalada,3.0,3.0,Burgos,"Diferente a las de la zona por ser relativamente reciente, En la placa pone que se hizo en 1893 y fue costeada por Manuela Bustamante
Interesantes restos de  la de la antigua iglesia de San Roman al lado",Iglesia de San Miguel Arcángel,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Miguel%20Arc%C3%A1ngel&query_place_id=ChIJB5-dokjLSA0R3i3mMkp8ITk
Historical landmark,Orbaneja del Castillo,1636.0,5.0,Burgos,,Orbaneja Del Castillo Burgos,https://www.google.com/maps/search/?api=1&query=Orbaneja%20Del%20Castillo%20Burgos&query_place_id=ChIJr_oxlVHKSA0Rp8INWM6q56E
Tapas bar,Orbaneja del Castillo,15.0,5.0,Burgos,"Estuvimos pasando el fin de semana, y allí estuvimos pasando las tardes con buena música, unas anchoas de 10 y un trato inmejorable, en la mesa pegaditos a la chimenea estábamos como dos niños pequeños, muchas gracias por el gran trato.",Taberna El Descansillo,https://www.google.com/maps/search/?api=1&query=Taberna%20El%20Descansillo&query_place_id=ChIJddcUCQDLSA0RV_HXtMROJBw
Playground,Dobro,0.0,,Burgos,,Parque infantil,https://www.google.com/maps/search/?api=1&query=Parque%20infantil&query_place_id=ChIJOWhjewA3Tw0RXe4uc8FKgWM
Cemetery,Pedrosa de Valdeporres,0.0,,Burgos,,Cementerio,https://www.google.com/maps/search/?api=1&query=Cementerio&query_place_id=ChIJq6qO2MwsTw0RWutLxR6i6Lc
Church,Montecillo de Montija,0.0,,Burgos,,Iglesia de San Esteban,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Esteban&query_place_id=ChIJEUuNIAAnTw0Rh-Ye6QdmvzA
,Santelices,0.0,,Burgos,,TABACOS,https://www.google.com/maps/search/?api=1&query=TABACOS&query_place_id=ChIJH2PY6s0sTw0RiQthKUOTmjo
Cemetery,Noceco,0.0,,Burgos,,Cemetery,https://www.google.com/maps/search/?api=1&query=Cemetery&query_place_id=ChIJVVUV3dwgTw0R555wJcLBQVg
Catholic church,Busnela,0.0,,Burgos,,Iglesia de la Santa Cruz,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20la%20Santa%20Cruz&query_place_id=ChIJk3yHLQDTSA0RjyCmh4YpDCs
Gas station,Pancorbo,107.0,4.0,Burgos,,Estación de Servicio Repsol,https://www.google.com/maps/search/?api=1&query=Estaci%C3%B3n%20de%20Servicio%20Repsol&query_place_id=ChIJaTH-SGR4Tw0RI257ORcAVSk
Place of worship,Villamartín de Sotoscueva,0.0,,Burgos,,El Mausoleo de la Mini,https://www.google.com/maps/search/?api=1&query=El%20Mausoleo%20de%20la%20Mini&query_place_id=ChIJ1Zx_uJctTw0RenfNcgMiUfA
Bridge,,112.0,5.0,Burgos,"Puente perfecto, muy interesante",Puente de Pesquera del Ebro,https://www.google.com/maps/search/?api=1&query=Puente%20de%20Pesquera%20del%20Ebro&query_place_id=ChIJ_yBylp9KTw0RmzYLxe7RBjc
Church,Pesquera de Ebro,11.0,3.0,Burgos,"Pequeña iglesia de San Sebastián que se encontraba cerrada el día que visitamos esta pequeña pedanía de Pesquera de Ebro, que no llega a 20 habitantes pero con un bonito entorno natural y paisajes impresionantes para recorrer y visitar.",Iglesia de San Sebastián y crucero,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Sebasti%C3%A1n%20y%20crucero&query_place_id=ChIJb9soUZ5KTw0RtFqCQ7clsbY
Hiking area,Ahedo de las Pueblas,9.0,4.0,Burgos,,PR-BU.53 Senda de los Haidíos,https://www.google.com/maps/search/?api=1&query=PR-BU.53%20Senda%20de%20los%20Haid%C3%ADos&query_place_id=ChIJjzP3zMjVSA0RH0smQSZI6WI
Rock climbing,,1.0,5.0,Burgos,Otro gran sector ! Líneas duras pero bonitas,Sector Parking - Ahedo boulder,https://www.google.com/maps/search/?api=1&query=Sector%20Parking%20-%20Ahedo%20boulder&query_place_id=ChIJVZHspMzVSA0RWnJomj0Cz6I
City Hall,Montecillo de Montija,0.0,,Burgos,,Ayuntamiento de Merindad de Montija,https://www.google.com/maps/search/?api=1&query=Ayuntamiento%20de%20Merindad%20de%20Montija&query_place_id=ChIJx7FCA9YmTw0Rx-tAAQMZeF8
Cottage rental,Valdelateja,26.0,5.0,Burgos,No hemos estado instalados porque no tienen habitaciones sueltas pero estuvimos tomando algo y los dueños muy majos en una ubicación escepcional,Casa Rural Rudron,https://www.google.com/maps/search/?api=1&query=Casa%20Rural%20Rudron&query_place_id=ChIJ343vSxe1SA0RKMzIbI5yr64
Cemetery,Robredo de las Pueblas,0.0,,Burgos,,Cementerio,https://www.google.com/maps/search/?api=1&query=Cementerio&query_place_id=ChIJVVUVcerTSA0RPsTiD73Zknw
Church,Pedrosa de Valdeporres,6.0,4.0,Burgos,,Iglesia de San Esteban,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Esteban&query_place_id=ChIJC8k3W8wsTw0RT7oGAafNDYc
Local government office,Villasante,0.0,,Burgos,,Junta Administrativa De La Cerca,https://www.google.com/maps/search/?api=1&query=Junta%20Administrativa%20De%20La%20Cerca&query_place_id=ChIJm5QKod0gTw0R6RHaU8IpNq8
Cemetery,Quintana de los Prados,0.0,,Burgos,,CEMENTERIO,https://www.google.com/maps/search/?api=1&query=CEMENTERIO&query_place_id=ChIJVVXF99omTw0RKoPIfaiGWpI
Parking lot,Quintanilla Escalada,1.0,5.0,Burgos,"En esta área recreativa se puede disfrutar de un baño en el magestuoso río Ebro, así como se senderos por el Ebro.",Área recreativa de Quintanilla Escalada,https://www.google.com/maps/search/?api=1&query=%C3%81rea%20recreativa%20de%20Quintanilla%20Escalada&query_place_id=ChIJC8o1GkK1SA0RPEV-mPjLhII
Indoor lodging,Castile and León,62.0,5.0,Burgos,"Fin de semana, extraordinario. La ubicación estupenda. La casa preciosa con mucho encanto y limpia. Tiene un jardín enorme y maravilloso. Ideal para ir con amigos, en familia y con niñs. Mucho espacio de parking.  Inma es encantadora! Nos ha sugerido rutas, visitas y hostelería. Todo ello un acierto!  Sin duda lo recomendamos al 100%. Volveremos!",Casa Rural El Cajigal De Quintana,https://www.google.com/maps/search/?api=1&query=Casa%20Rural%20El%20Cajigal%20De%20Quintana&query_place_id=ChIJYUpuu9smTw0R0i66w-VXj1Q
City Hall,Dobro,4.0,5.0,Burgos,,Ayuntamiento de Los Altos,https://www.google.com/maps/search/?api=1&query=Ayuntamiento%20de%20Los%20Altos&query_place_id=ChIJ51vtvic2Tw0RBTxLR01xP00
Furniture maker,Pedrosa de Valdeporres,0.0,,Burgos,,Carpintería Azpiazu,https://www.google.com/maps/search/?api=1&query=Carpinter%C3%ADa%20Azpiazu&query_place_id=ChIJoZrtOs0sTw0RmiLx3AZ8QXI
Bar,Dobro,17.0,4.0,Burgos,,Bar La Espiga,https://www.google.com/maps/search/?api=1&query=Bar%20La%20Espiga&query_place_id=ChIJYQMxcQs3Tw0Rmp3ar5mHRLY
Church,Ahedo de las Pueblas,3.0,4.0,Burgos,,Iglesia de San Nicolás,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Nicol%C3%A1s&query_place_id=ChIJPxqeT4zTSA0Ro6kFd7Z23ws
Restaurant,Quintanilla Escalada,460.0,1.0,Burgos,Deberían cambiar el horario... Lunes 3  de marzo y está cerrado!,Restaurante La Encina,https://www.google.com/maps/search/?api=1&query=Restaurante%20La%20Encina&query_place_id=ChIJa9kHOWK1SA0RQXGlbGB2Ok4
Hiking area,,0.0,,Burgos,,Alto de la mesa 944m,https://www.google.com/maps/search/?api=1&query=Alto%20de%20la%20mesa%20944m&query_place_id=ChIJca3kkNgvTw0RDtQG3R8Xo7M
Bar,Santelices,75.0,5.0,Burgos,,Bar El Volante,https://www.google.com/maps/search/?api=1&query=Bar%20El%20Volante&query_place_id=ChIJ97f7pNwtTw0RCwYB-uEBzJA
Historical landmark,Cornejo,0.0,,Burgos,,Lavadero de Cornejo,https://www.google.com/maps/search/?api=1&query=Lavadero%20de%20Cornejo&query_place_id=ChIJbYq1OgAvTw0R3Dn6mIuYPiA
Historical landmark,Villamartín de Sotoscueva,0.0,,Burgos,,Lavadero de Villamartín de Sotoscueva,https://www.google.com/maps/search/?api=1&query=Lavadero%20de%20Villamart%C3%ADn%20de%20Sotoscueva&query_place_id=ChIJnUChWgAtTw0RghPz1uvs7AY
Hotel,Dobro,150.0,5.0,Burgos,"Estuvimos un grupo de amigos un fin de semana en esta casa rural y la verdad increíble. El pueblo es pequeñito y no tiene muchos servicios pero la región es muy bonita. David el dueño es majísimo y nos trató de lujo. En cuanto a la casa está muy bien cuidada, camas muy cómodas, un salón acogedor, barbacoa (que no usamos) y una zona amplia si quieres jugar a alguno de los muchos juegos de mesa que dispone. Todo está muy limpio. La comida y cena ricos abundantes y a un gran precio y el desayuno que viene incluido muy bien. La verdad que recomendable y volveremos seguro",La Nogala,https://www.google.com/maps/search/?api=1&query=La%20Nogala&query_place_id=ChIJzf44vCc2Tw0RqTmwn8a789k
Tourist attraction,Villamartín de Sotoscueva,2.0,1.0,Burgos,"Es una cueva de difícil acceso, ropa y calcado adecuado, y uso de linterna.",Cueva Racino,https://www.google.com/maps/search/?api=1&query=Cueva%20Racino&query_place_id=ChIJjdwk0QMtTw0RH8c6P43MOq4
Farmstay,Pedrosa de Valdeporres,41.0,5.0,Burgos,"Casa muy amplia ,superlimpia, con sitio para aparcar sin problemas, jardín, un merendero de lujo con barbacoa ,no le falta de nada...¡Un sitio para repetir!",Casa Rural la Serna,https://www.google.com/maps/search/?api=1&query=Casa%20Rural%20la%20Serna&query_place_id=ChIJVcM6Jc0sTw0RzbzSLoY_ocw
Train station,Quintana de los Prados,1.0,5.0,Burgos,Un lugar muy tranquilo,Quintana,https://www.google.com/maps/search/?api=1&query=Quintana&query_place_id=ChIJq2MIM9gmTw0RyFH1ujJQf7Y
City park,Espinosa De Los Monteros,2.0,5.0,Burgos,,Monumento Casilda González,https://www.google.com/maps/search/?api=1&query=Monumento%20Casilda%20Gonz%C3%A1lez&query_place_id=ChIJx1Fx34wnTw0RbnwKqqwbhEY
Rock climbing,,1.0,5.0,Burgos,Sector con pocas vías limpiadas pero bastantes bloques. Pero un sitio estupendo para esos días de viento y frío !,Sector Invernal - Robredo boulder,https://www.google.com/maps/search/?api=1&query=Sector%20Invernal%20-%20Robredo%20boulder&query_place_id=ChIJJ-E9HPjTSA0RaGK1wmKex_s
Burglar alarm store,Cornejo,4.0,5.0,Burgos,,ADT ALARMAS BURGOS -DISTRIBUIDOR OFICIAL AP534,https://www.google.com/maps/search/?api=1&query=ADT%20ALARMAS%20BURGOS%20-DISTRIBUIDOR%20OFICIAL%20AP534&query_place_id=ChIJC3QhvgkvTw0RBqSGJjkHwbk
Hiking area,,0.0,,Burgos,,Alto de la Cruz / Pico del Águila,https://www.google.com/maps/search/?api=1&query=Alto%20de%20la%20Cruz%20%2F%20Pico%20del%20%C3%81guila&query_place_id=ChIJQZam0SEvTw0RUhzUyPeNmn8
Church,Dobro,1.0,3.0,Burgos,,Iglesia de Santa Eulalia,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20Santa%20Eulalia&query_place_id=ChIJfZDpP-03Tw0Rq8rgVTiga_o
Cottage,Villamartín de Sotoscueva,28.0,5.0,Burgos,"Una casa espectacular, impoluta y llena de detalles.
Muy cuidada y vivida.  Un entorno super atractivo.",Casa Cova Racino,https://www.google.com/maps/search/?api=1&query=Casa%20Cova%20Racino&query_place_id=ChIJiS8zWhktTw0RLWbpvO6WR7U
Hiking area,,1.0,4.0,Burgos,"Es uno de los rincones más bonitos de los cañones del Dulla.
En días de lluvia, en agua forma una consecución de pequeñas cascadas o saltos, que discurren a lo largo de este canal.
Es una visita obligada si visitas los canales del Dulla, incluso en verano, que no tienen agua.",Saltos del Dulla,https://www.google.com/maps/search/?api=1&query=Saltos%20del%20Dulla&query_place_id=ChIJu9Mkz0QtTw0R_0Dzo_rmTRw
Catholic church,Villamartín de Sotoscueva,1.0,5.0,Burgos,,Iglesia de San Esteban,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Esteban&query_place_id=ChIJF74Y860tTw0R0lfkKs4v3xw
Cemetery,Ahedo de las Pueblas,1.0,5.0,Burgos,,Cementerio de Ahedo de Las Pueblas,https://www.google.com/maps/search/?api=1&query=Cementerio%20de%20Ahedo%20de%20Las%20Pueblas&query_place_id=ChIJ4d_h8o7TSA0RrYzYe2nR7jo
Train station,Pedrosa de Valdeporres,12.0,5.0,Burgos,"Te gusta pasear por el monte?, en la Merindad de Valdeporres, tienes buenas rutas, te pueden informar en su capital, Pedrosa.",Pedrosa,https://www.google.com/maps/search/?api=1&query=Pedrosa&query_place_id=ChIJOcXeUcksTw0RPj-AsJmy57E
Cemetery,Villamartín de Sotoscueva,1.0,5.0,Burgos,"Un cementerio muy pequeño y algo abandonado. Me da pena, porque es gente que habrá pasado allí toda su vida y que quiso ser enterrada en el mismo suelo donde nació..., y sin embargo (o eso parece), ahora ya nadie se acuerda ni de su nombre",Cementerio,https://www.google.com/maps/search/?api=1&query=Cementerio&query_place_id=ChIJb1hz2MQtTw0RGiGxlIzmueo
Observation deck,Orbaneja del Castillo,78.0,5.0,Burgos,The city of Valetta is very beautiful. I recommend visiting it. 🙂👍👍👍,Panoramic View Of Valley With Orbaneja Ebro and the Fund.,https://www.google.com/maps/search/?api=1&query=Panoramic%20View%20Of%20Valley%20With%20Orbaneja%20Ebro%20and%20the%20Fund.&query_place_id=ChIJte4zmFPKSA0RJoJvoClaPxY
Church,Ailanes,2.0,4.0,Burgos,Pequeña iglesia románica rural,Iglesia de San Cristóbal,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20San%20Crist%C3%B3bal&query_place_id=ChIJIVSNXbQ0Tw0RoM26SKkCS0I
Restaurant,Quintana de los Prados,616.0,5.0,Burgos,"Una comida excelente, platos de una elaboración exquisita. Un trato perfecto, para hacerte sentir muy bien. Un restaurante con un encanto especial. Una experiencia muy placentera que recordaré siempre.",Restaurante El Petirrojo,https://www.google.com/maps/search/?api=1&query=Restaurante%20El%20Petirrojo&query_place_id=ChIJafQeSdomTw0R6lFqhrYLRjM
Observation deck,,22.0,5.0,Burgos,,Mirador Alto de Retuerta,https://www.google.com/maps/search/?api=1&query=Mirador%20Alto%20de%20Retuerta&query_place_id=ChIJyYrRo4cvTw0RGT7mtxrLQFo
Education center,Pedrosa de Valdeporres,82.0,5.0,Burgos,"Excelente atención y profesionalidad. Gracias a los cursos de inmersión, pasé de un nivel A2 a obtener la certificación oficial B2. El trato recibido fue inmejorable. Recomiendo estos cursos a cualquier persona que quiera avanzar de manera efectiva en su aprendizaje del inglés.¡ Una experiencia realmente transformadora!",Optima Communication Courses S.L. - English immersion,https://www.google.com/maps/search/?api=1&query=Optima%20Communication%20Courses%20S.L.%20-%20English%20immersion&query_place_id=ChIJa0p4TswsTw0RGS7jfp3ymvo
Nature preserve,Espinosa De Los Monteros,24.0,5.0,Burgos,,Roble centenario,https://www.google.com/maps/search/?api=1&query=Roble%20centenario&query_place_id=ChIJl5Tc4MMmTw0Rod20G7Ozpfc
Bar,Valdelateja,1878.0,5.0,Burgos,"Ha sido genial.
Fuimos a celebrar el cumpleaños y sin conocernos de nada casi tubimos una minifiesta con gorrito, música,velas, fotocall. Nos atendieron genial. Seguro que volvemos.",BAR MESÓN VALDELATEJA,https://www.google.com/maps/search/?api=1&query=BAR%20MES%C3%93N%20VALDELATEJA&query_place_id=ChIJ45HwGhe1SA0Rn0w11xLupT0
Cemetery,Dobro,0.0,,Burgos,,Cementerio,https://www.google.com/maps/search/?api=1&query=Cementerio&query_place_id=ChIJq6o6BCg2Tw0R2Zh351rZhaA
Serviced accommodation,Pedrosa de Valdeporres,58.0,5.0,Burgos,,Hotel Rural La Engaña,https://www.google.com/maps/search/?api=1&query=Hotel%20Rural%20La%20Enga%C3%B1a&query_place_id=ChIJFV7jS8wsTw0Rgwd0F8sdkxI
Natural goods store,ESPINOSA DE LOS MONTEROS,14.0,5.0,Burgos,"Negocio familiar, con producto artesano de gran calidad. Excelente relación calidad-precio. Siempre es un placer hacer una visita a la granja y llenar la depensa con sus delicias",GRANJA LA LLUEZA,https://www.google.com/maps/search/?api=1&query=GRANJA%20LA%20LLUEZA&query_place_id=ChIJ2_H9v-YmTw0R6KrMJ8PpqTw
Hostel,Cornejo,28.0,1.0,Burgos,Mi amigo fue al baño y había un clavo con el cual se hizo un herida,ALBERGUE DE CORNEJO,https://www.google.com/maps/search/?api=1&query=ALBERGUE%20DE%20CORNEJO&query_place_id=ChIJI_Z3BdwuTw0RdxmLlYUftSw
Hiking area,Rozas,9.0,5.0,Burgos,"Gran sitio para hacer senderismo, pequeña cueva poco perceptible y bautizada así por la gente del pueblo de Entrambosríos, vistas muy bonitas 10/10",Cueva Josune Ereaga,https://www.google.com/maps/search/?api=1&query=Cueva%20Josune%20Ereaga&query_place_id=ChIJMV5AtbAtTw0R7DtOpJcSucE
