categoryName,city,reviewsCount,stars,state,text,title,url
Electric vehicle charging station,Villagonzalo Pedernales,1,4.0,Burgos,Les stations sont correctes et avec plein de connecteurs différents mais l’application est un cauchemar. Privilégier une carte rfid d’un fournisseur d’électricité ou de carburant,Iberdrola Charging Station,https://www.google.com/maps/search/?api=1&query=Iberdrola%20Charging%20Station&query_place_id=ChIJOb5AbP3iRQ0R-B0FuGk9I0Q
Wellness program,Burgos,3,5.0,Burgos,Mediante la práctica de la meditación transcendental la salud mejora . La técnica de la M.T es un proceso simple y natural y sin esfuerzo. Muchas Gracias a las personas que lo hacen posible. Mi agradecimiento a Javier Saurin y Aurelio,Meditación Trascendental Burgos,https://www.google.com/maps/search/?api=1&query=Meditaci%C3%B3n%20Trascendental%20Burgos&query_place_id=ChIJp--F7h_9RQ0RxrqMBz9e2pc
Agricultural machinery manufacturer,Villagonzalo Pedernales,2,1.0,Burgos,"Tened mucho cuidado a la hora de comprar un vehículo alli ,OS va intentar engañar por todos lados.",OptionalAgro,https://www.google.com/maps/search/?api=1&query=OptionalAgro&query_place_id=ChIJUf_Yv_3iRQ0RajxRmm8UgHs
Public educational institution,Burgos,21,5.0,Burgos,,Claudio Sanchez Albornoz Public School,https://www.google.com/maps/search/?api=1&query=Claudio%20Sanchez%20Albornoz%20Public%20School&query_place_id=ChIJQbkgbqX8RQ0RX4cYjobz19M
Website designer,Burgos,30,5.0,Burgos,"Estoy muy contenta con la experiencia y el trabajo realizado con el equipo, sin duda muy recomendables, atentos, cercanos y profesionales. Muchas gracias por vuestra ayuda.",[Afán Gráfico] Diseño gráfico & web,https://www.google.com/maps/search/?api=1&query=%5BAf%C3%A1n%20Gr%C3%A1fico%5D%20Dise%C3%B1o%20gr%C3%A1fico%20%26%20web&query_place_id=ChIJCdSR2an9RQ0RVY8Uyp7hatg
Auto repair shop,Villagonzalo Pedernales,17,1.0,Burgos,"Lo siento pero son indiferentes, tengo el coche allí desde enero y no hay manera de que lo arreglen,o no quieren,piden un montón de dinero para nada,dan pena",Concesionario Volvo Burgos - Auto Olsan,https://www.google.com/maps/search/?api=1&query=Concesionario%20Volvo%20Burgos%20-%20Auto%20Olsan&query_place_id=ChIJlX5QBm3jRQ0RiV4BHsIouxc
,Burgos,0,,Burgos,,Dkv Salud Y Bienstar,https://www.google.com/maps/search/?api=1&query=Dkv%20Salud%20Y%20Bienstar&query_place_id=ChIJd5prH9T8RQ0RL-mCIR3iabs
Museum,Burgos,0,,Burgos,,Árbol fosilizado,https://www.google.com/maps/search/?api=1&query=%C3%81rbol%20fosilizado&query_place_id=ChIJD6D1OwD9RQ0RZyt3z0_L1pw
Laser hair removal service,Burgos,0,,Burgos,,CENTRO CAPILAR MG,https://www.google.com/maps/search/?api=1&query=CENTRO%20CAPILAR%20MG&query_place_id=ChIJo2l7H9T8RQ0RkhFF8q5eL9A
Computer service,Burgos,0,,Burgos,,Euroexpress Computer Informática S.l.,https://www.google.com/maps/search/?api=1&query=Euroexpress%20Computer%20Inform%C3%A1tica%20S.l.&query_place_id=ChIJAQBEn9X8RQ0RopB4I9KcSNY
Hospital,Burgos,0,,Burgos,,Blastle España S.L,https://www.google.com/maps/search/?api=1&query=Blastle%20Espa%C3%B1a%20S.L&query_place_id=ChIJxWRVMdT8RQ0RDxXlTnHnQUw
Sports massage therapist,Burgos,0,,Burgos,,Fisioterapia Burgos,https://www.google.com/maps/search/?api=1&query=Fisioterapia%20Burgos&query_place_id=ChIJ90cYez79RQ0RnTuQFWwM5gY
Agricultural cooperative,Burgos,0,,Burgos,,Federación de Industrias y de los Trabajadores Agrarios Ugt,https://www.google.com/maps/search/?api=1&query=Federaci%C3%B3n%20de%20Industrias%20y%20de%20los%20Trabajadores%20Agrarios%20Ugt&query_place_id=ChIJoQSJF9T8RQ0RjTHQRl3uxak
Corporate office,Burgos,0,,Burgos,,Monjitas,https://www.google.com/maps/search/?api=1&query=Monjitas&query_place_id=ChIJF8-sstT8RQ0RcObMEobo_l0
Business management consultant,Burgos,0,,Burgos,,Certificaciones Energéticas,https://www.google.com/maps/search/?api=1&query=Certificaciones%20Energ%C3%A9ticas&query_place_id=ChIJn_lUoNb8RQ0RQk6_od3yLwQ
Cafe,Burgos,1,1.0,Burgos,,Exit Cafetería,https://www.google.com/maps/search/?api=1&query=Exit%20Cafeter%C3%ADa&query_place_id=ChIJY-WtOgD9RQ0RBByu3MG2lrQ
Drug store,Burgos,0,,Burgos,,Kremer,https://www.google.com/maps/search/?api=1&query=Kremer&query_place_id=ChIJF3tVMdT8RQ0R4ZCuZM-czew
Historical landmark,Burgos,3,5.0,Burgos,,"Casa de Miranda (Museo de Burgos, sección de Prehistoria y Arqueología)",https://www.google.com/maps/search/?api=1&query=Casa%20de%20Miranda%20(Museo%20de%20Burgos%2C%20secci%C3%B3n%20de%20Prehistoria%20y%20Arqueolog%C3%ADa)&query_place_id=ChIJmQdy_Zb9RQ0R-rO6rHnanoE
Bus stop,Burgos,17,4.0,Burgos,"Wasn't busy when i needed it, so all went smoothly. I came early to avoid last minute issues.",Burgos Central Bus Station,https://www.google.com/maps/search/?api=1&query=Burgos%20Central%20Bus%20Station&query_place_id=ChIJp4eosNX8RQ0RJDFcU-tzxIU
Business management consultant,Burgos,0,,Burgos,,INSPECCION & SEGUROS,https://www.google.com/maps/search/?api=1&query=INSPECCION%20%26%20SEGUROS&query_place_id=ChIJD-48otb8RQ0RbZ806DbYSg8
Bank,Burgos,17,1.0,Burgos,"Se puede poner negativo???
Se han metido en el ciclo de bloquear cuentas por nacionalidad.
Mi mujer, extranjera, 7 años en España, cuenta bloqueada.
Llevamos más de 2 meses para desbloquear y... Cada vez es una cosa.",CaixaBank Store,https://www.google.com/maps/search/?api=1&query=CaixaBank%20Store&query_place_id=ChIJJ8i5FdT8RQ0Rmz8VgqLEoPk
Architecture firm,Burgos,3,1.0,Burgos,"Nos presupuestó un proyecto sospechosamente barato, pero cuando llegó el momento de la factura, sin aviso ninguno intentó meterla de prácticamente el doble. Y como no tragamos, nos quiso chantajear amenazandonos con denunciarlos al ayuntamiento por haber ejecutado un presupuesto más caro que el que él mismo había tramitado. No cedimos, y nos llegó un recargo en la licencia de obra que salió muy barato en comparación a lo que nos quiso robar.

Durante la obra, el constructor terminó hasta las narices de el: todas las mediciones se las tuvo que dar, las certificaciones de obra las hacía sin ir a ver los trabajos, y no viso los documentos en el Colegio.",Dipre Arquitectura e Ingeniería,https://www.google.com/maps/search/?api=1&query=Dipre%20Arquitectura%20e%20Ingenier%C3%ADa&query_place_id=ChIJI1EZODP9RQ0Rx0n4LtzqAV8
Private investigator,Burgos,0,,Burgos,,La Fauna de la Calle Miranda,https://www.google.com/maps/search/?api=1&query=La%20Fauna%20de%20la%20Calle%20Miranda&query_place_id=ChIJ4_TBj8T9RQ0RQF_KiEF4d74
Herbalist,Burgos,0,,Burgos,,Herbolario en Burgos Herbazen,https://www.google.com/maps/search/?api=1&query=Herbolario%20en%20Burgos%20Herbazen&query_place_id=ChIJPxUGpmz9RQ0R25S4meF-VFc
Fine dining restaurant,Burgos,28,5.0,Burgos,Restaurante muy cuidado en el hotel NH collection de Burgos. Ambiente de hotel de primer nivel y un servicio cercano y amable a la par que muy correcto. Comida de gran nivel a la vez que sana y a un precio muy competitivo al menos en la cena.,Restaurante Palacio de la Merced,https://www.google.com/maps/search/?api=1&query=Restaurante%20Palacio%20de%20la%20Merced&query_place_id=ChIJ4zgnGir9RQ0RcTJLiIJ63Tw
Appliance repair service,Burgos,12,1.0,Burgos,"Me vienen a cambiar una pieza que me habían dicho que mejor cambiar del frigorífico,habíamos tenido un problema con el y por eso vinieron a revisarlo,el frigorífico en el momento que vino a repararlo funcionaba perfectamente,cambia la pieza y cuando enciende el frigorífico,me dice que el frigorífico se ha muerto,que habrá sido mala suerte o algo fortuito,sin más,el técnico se puso a la defensiva desde el primer momento y no me quería poner por escrito que el frigorífico funcionaba antes de que el lo tocase,llevo sin frigorífico desde l viernes y sin saber nada,llevo,llamando toda la mañana y no me cogen el tlf,se marcho de muy malas maneras y me dejó sin hacerse responsable de nada,servicio profesional y personal nefasto,evidentemente he hablado con mi seguro ya que venían a través de ello y lo he denunciado a OCU,ya que no se han querido hacer responsables de nada",MULTISAT BURGOS,https://www.google.com/maps/search/?api=1&query=MULTISAT%20BURGOS&query_place_id=ChIJladt3Nr8RQ0RIas4h4HtUiQ
Association / Organization,Burgos,0,,Burgos,,TRADEcyl Burgos,https://www.google.com/maps/search/?api=1&query=TRADEcyl%20Burgos&query_place_id=ChIJIfR_DQD9RQ0REYulUHyAe7E
Laser hair removal service,Burgos,0,,Burgos,,FINDEPIL,https://www.google.com/maps/search/?api=1&query=FINDEPIL&query_place_id=ChIJo2l7H9T8RQ0RtIKfGpbLn4o
Health and beauty shop,Burgos,0,,Burgos,,DI Herbalife Burgos,https://www.google.com/maps/search/?api=1&query=DI%20Herbalife%20Burgos&query_place_id=ChIJJf7YA5njRQ0RrMl8_78MNtc
Parking lot for bicycles,Burgos,0,,Burgos,,Aparcamiento para bicicletas,https://www.google.com/maps/search/?api=1&query=Aparcamiento%20para%20bicicletas&query_place_id=ChIJSV1TUDj9RQ0RfTUjaZaTs8g
Restaurant,Burgos,151,5.0,Burgos,,2° Sopung - Comida coreana,https://www.google.com/maps/search/?api=1&query=2%C2%B0%20Sopung%20-%20Comida%20coreana&query_place_id=ChIJbRuYLQD9RQ0Rge1_My9zyyQ
Labor union,Burgos,32,5.0,Burgos,,CCOO (Comisiones Obreras) de Burgos,https://www.google.com/maps/search/?api=1&query=CCOO%20(Comisiones%20Obreras)%20de%20Burgos&query_place_id=ChIJfzCdF9T8RQ0RSqcw-MBo5P4
Labor union,Burgos,12,3.0,Burgos,"UGT (Unión General de los Trabajadores) de Castilla y León, en el 'edificio de sindicatos' -en el que también se encuentran las sedes de CCOO y CGT- de la calle San Pablo, en Burgos.",UGT de Castilla y León - Unión General de Trabajadores de Castilla y León,https://www.google.com/maps/search/?api=1&query=UGT%20de%20Castilla%20y%20Le%C3%B3n%20-%20Uni%C3%B3n%20General%20de%20Trabajadores%20de%20Castilla%20y%20Le%C3%B3n&query_place_id=ChIJrTSPF9T8RQ0RgwK7Jp6w5ow
Book store,Burgos,5,5.0,Burgos,"Librería maravillosa, te atienden y orientan de mil amores, todo tipo de libros para niños de todas las edades",Libreria,https://www.google.com/maps/search/?api=1&query=Libreria&query_place_id=ChIJT6vNQlH9RQ0RRFg3Og_N5V4
Convent,Burgos,32,1.0,Burgos,"El ejemplo que dan a sus alumnos de respeto a la naturaleza, y a una especie protegida como las cigüeñas, es poner hierros para evitar que aniden en su tejado. No se puede esperar otra cosa de un colegio religioso",Our Lady of Lourdes,https://www.google.com/maps/search/?api=1&query=Our%20Lady%20of%20Lourdes&query_place_id=ChIJIx6x-dT8RQ0R4SiUFiPLHkU
Corporate office,Burgos,1,5.0,Burgos,,Grijalvo,https://www.google.com/maps/search/?api=1&query=Grijalvo&query_place_id=ChIJN9LnwVf9RQ0R4PpW6dxIdqo
Attorney,Burgos,5,5.0,Burgos,,Galán de Mora Abogados Burgos,https://www.google.com/maps/search/?api=1&query=Gal%C3%A1n%20de%20Mora%20Abogados%20Burgos&query_place_id=ChIJXQW-vBf9RQ0RPONZYFGESCw
Nutritionist,Burgos,19,5.0,Burgos,"Una gran profesional, brinda una atención personalizada excelente, en todo el tiempo que estuve con ella me sentí escuchada y comprendida, me ayudó muchísimo a mejorar mi calidad alimentaria sin necesidad de llevar una dieta aburrida sino llevar un estilo de vida más saludable y con comidas ricas, la recomiendo sin duda.",Centro de Nutrición Lara Alonso,https://www.google.com/maps/search/?api=1&query=Centro%20de%20Nutrici%C3%B3n%20Lara%20Alonso&query_place_id=ChIJ1wiLoy_9RQ0RWFVRvmA9ksY
Advertising agency,Burgos,2,5.0,Burgos,,BÀP Comunicación,https://www.google.com/maps/search/?api=1&query=B%C3%80P%20Comunicaci%C3%B3n&query_place_id=ChIJB2WSaB79RQ0RzrgSta4KzGY
Store,Burgos,4,5.0,Burgos,,Galerías Miranda,https://www.google.com/maps/search/?api=1&query=Galer%C3%ADas%20Miranda&query_place_id=ChIJM0SgNtT8RQ0Rcz_ihnI5_J8
Psychologist,Burgos,4,5.0,Burgos,,Gabinete de Psicología Paloma López-Gómez,https://www.google.com/maps/search/?api=1&query=Gabinete%20de%20Psicolog%C3%ADa%20Paloma%20L%C3%B3pez-G%C3%B3mez&query_place_id=ChIJD687LCz9RQ0RUu3xc7Ur3rA
Cold cut store,Burgos,38,1.0,Burgos,Borde y desagradable el trato no vuelvo,Al Korte,https://www.google.com/maps/search/?api=1&query=Al%20Korte&query_place_id=ChIJufudeNX8RQ0RMCO7Ee9xs8Q
Barber shop,Burgos,118,5.0,Burgos,,Origen Barber Shop,https://www.google.com/maps/search/?api=1&query=Origen%20Barber%20Shop&query_place_id=ChIJz7EuE6X9RQ0R-CzMcaYIOHA
Appliance store,Burgos,0,,Burgos,,Epepu,https://www.google.com/maps/search/?api=1&query=Epepu&query_place_id=ChIJT2lRg9b8RQ0RLiugv_mz_yU
,Burgos,0,,Burgos,,Galaxy Telecom Locutorio,https://www.google.com/maps/search/?api=1&query=Galaxy%20Telecom%20Locutorio&query_place_id=ChIJm0jDF9T8RQ0Rc74ovpty1D0
Cafe,Burgos,210,5.0,Burgos,,Napoli,https://www.google.com/maps/search/?api=1&query=Napoli&query_place_id=ChIJ0yzAWdT8RQ0ROrddEKR5WV0
Bar,Burgos,169,2.0,Burgos,,Utopía,https://www.google.com/maps/search/?api=1&query=Utop%C3%ADa&query_place_id=ChIJy4iHByvjRQ0R_qo8kq6OzwI
Graphic designer,Burgos,63,5.0,Burgos,"Juan ha realizado la página web de mi Estudio y ha sido inmejorable. Lo que más aprecio de Juan sin duda son los detalles. En la web hay muchos detalles incluso hecho a códigos. Además se ha encargado absolutamente de todo y me lo ha puesto muy fácil.

También sus conocimientos en diseño han hecho que la experiencia sea mucho mejor porque ha realizado unas ilustraciones increíbles.

Muchas gracias Juan, muy recomendable",Juan Fernández,https://www.google.com/maps/search/?api=1&query=Juan%20Fern%C3%A1ndez&query_place_id=ChIJLfjTIr3jRQ0ReanQrgTcBWo
Fish store,Burgos,10,5.0,Burgos,La mejor pescadería de la zona,Pescaderias Primi Puesto N25,https://www.google.com/maps/search/?api=1&query=Pescaderias%20Primi%20Puesto%20N25&query_place_id=ChIJHa3vf4P9RQ0R-Vj8Z5YInS8
Frozen food store,Burgos,35,5.0,Burgos,"Productos recomendables,mucha variedad ,limpieza y un personal siempre  dispuesto a ayudarte y aconsejarte.Los dos establecimientos perfectos.",Congelados Amparo,https://www.google.com/maps/search/?api=1&query=Congelados%20Amparo&query_place_id=ChIJwSHBg9X8RQ0RJTUZ3c8YqHk
Physical therapist,Burgos,14,5.0,Burgos,"Un descubrimiento, me la ha recomendado una amiga. Me ha atendido Mónica y me voy con mucho menos dolor, me ha escuchado y ha empatizado muy bien conmigo y desde luego salir con mucho menos dolor después de 15 días de dolor menudo alivio. Ha como tocado las teclas adecuadas para aliviar el dolor, tenía que haber venido antes! Muchas gracias",Centro de fisioterapia Flor Bartolomé,https://www.google.com/maps/search/?api=1&query=Centro%20de%20fisioterapia%20Flor%20Bartolom%C3%A9&query_place_id=ChIJu1VILNX8RQ0RqF6XJel3GqI
Stationery store,Burgos,96,5.0,Burgos,,T2 Fotocopias,https://www.google.com/maps/search/?api=1&query=T2%20Fotocopias&query_place_id=ChIJdT5H-NT8RQ0RXzGWKugxYes
Swimming pool,Burgos,181,5.0,Burgos,,"Municipal pool ""San Agustín""",https://www.google.com/maps/search/?api=1&query=Municipal%20pool%20%22San%20Agust%C3%ADn%22&query_place_id=ChIJsUOiNNX8RQ0R3RYjEDam5aU
Lottery shop,Burgos,48,5.0,Burgos,,Loteria El Pulpo de la Suerte - Burgos- Admon n12,https://www.google.com/maps/search/?api=1&query=Loteria%20El%20Pulpo%20de%20la%20Suerte%20-%20Burgos-%20Admon%20n12&query_place_id=ChIJ1yz3Xrz8RQ0RYX3BNvGRSIE
Vocational school,Burgos,5,5.0,Burgos,,"Asociación ""AVATAR""",https://www.google.com/maps/search/?api=1&query=Asociaci%C3%B3n%20%22AVATAR%22&query_place_id=ChIJ1Q7iJ9T8RQ0R8DPRPtp2DZo
Store,Burgos,19,5.0,Burgos,"Fui hace 15 días, soy de Palma de Mallorca, y el trato de la chica fue inmejorable. Me compre un abanico verde de flores con su funda y me arrepiento de no comprar otro de rosas. A la próxima visita que hsga a Burgos no se me escapa.",Santos Soria,https://www.google.com/maps/search/?api=1&query=Santos%20Soria&query_place_id=ChIJBzN3Jtb8RQ0R69u7I8oTTFM
Hair salon,Burgos,20,5.0,Burgos,Es genial,Espacio VG Peluquería,https://www.google.com/maps/search/?api=1&query=Espacio%20VG%20Peluquer%C3%ADa&query_place_id=ChIJibPyqdT8RQ0RDAx8tfL1Ab8
Public swimming pool,Burgos,184,2.0,Burgos,Las piscinas bastante bien aunque son bastante profundas mi hija de 10 años que mide 1 35 no tocaba el suelo donde el tobogan y los vestuarios horribles !mi hija y yo necesitamos privacidad! Solamente horrible no lo recomiendo nada mi hija tuvo que ver a chicas desnudas y a niños desnudos por que hay pocas duchas y no hay nada de privacidad y menos para cambiarse encontranos uno de milagro y era horrible no volvere a esa piscina en mi vida,Piscinas Verano El Plantío,https://www.google.com/maps/search/?api=1&query=Piscinas%20Verano%20El%20Plant%C3%ADo&query_place_id=ChIJ_5X2CrD8RQ0R-F1tQEON7BU
Insurance agency,Burgos,11,1.0,Burgos,"Estafadores sen dado a la fuga y han dejado tirados a todos los clientes ,intentas ponerte en contacto y todo son llamadas a un ordenador perdidas de tiempo en el telefono para nada. Que verguenza, estoy indignada tengo el coche roto y nadie se hace cargo ,de un telefono a otro todo teleoperadores que no saben nada y me dicen que no les dejan colgar increible",AGRUPACIÓ | ATLANTIS Entidades del grupo AXA en España,https://www.google.com/maps/search/?api=1&query=AGRUPACI%C3%93%20%7C%20ATLANTIS%20Entidades%20del%20grupo%20AXA%20en%20Espa%C3%B1a&query_place_id=ChIJkcicF9T8RQ0ROMFtZjRcHJU
Cell phone store,Burgos,626,5.0,Burgos,,MASLIFE: Telefonía y móviles,https://www.google.com/maps/search/?api=1&query=MASLIFE%3A%20Telefon%C3%ADa%20y%20m%C3%B3viles&query_place_id=ChIJrxDwobP9RQ0RS9g3o2br3jQ
Transportation service,Burgos,159,4.0,Burgos,,Estación de autobuses de Burgos,https://www.google.com/maps/search/?api=1&query=Estaci%C3%B3n%20de%20autobuses%20de%20Burgos&query_place_id=ChIJJUFwOBL9RQ0RNH_uMmRJ1Ek
Nail salon,Burgos,10,5.0,Burgos,Amabilidad  profesionalidad y trabajos impecables,Lullaby salón de estética,https://www.google.com/maps/search/?api=1&query=Lullaby%20sal%C3%B3n%20de%20est%C3%A9tica&query_place_id=ChIJ5c5zGyn9RQ0RfJQB0TQRq84
Attorney,Burgos,0,,Burgos,,SUSANA GLERA CASTILLO,https://www.google.com/maps/search/?api=1&query=SUSANA%20GLERA%20CASTILLO&query_place_id=ChIJDdJxCSL9RQ0R8M9dPVfMoyk
Catholic church,Burgos,91,5.0,Burgos,,Iglesia de Nuestra Señora de la Merced,https://www.google.com/maps/search/?api=1&query=Iglesia%20de%20Nuestra%20Se%C3%B1ora%20de%20la%20Merced&query_place_id=ChIJJ9YHGir9RQ0RX3hv2SyZVgA
Bus station,Burgos,360,5.0,Burgos,,Burgos,https://www.google.com/maps/search/?api=1&query=Burgos&query_place_id=ChIJeR_Bw9X8RQ0Rah-SvRDoff8
Marketing consultant,Burgos,0,,Burgos,,Redactor Freelance,https://www.google.com/maps/search/?api=1&query=Redactor%20Freelance&query_place_id=ChIJo3P-L9b8RQ0RcO9YRFMoUAE
Tax consultant,Burgos,0,,Burgos,,ARREGUI ASESORES SL,https://www.google.com/maps/search/?api=1&query=ARREGUI%20ASESORES%20SL&query_place_id=ChIJ1cmcJ9b8RQ0RHTa3zJV0yRQ
Cleaning service,Burgos,0,,Burgos,,Limpisa Grupo Norte,https://www.google.com/maps/search/?api=1&query=Limpisa%20Grupo%20Norte&query_place_id=ChIJEwF9VivjRQ0RBXDXSe4Zng0
Restaurant,Burgos,1770,5.0,Burgos,"Un sitio ideal para ir con amigos, familia, pareja.. hacen unos montaditos buenísimos!! Tuve la suerte de ir el viernes pasado y me encantó. El pan crujiente, bien relleno y las camareras encantadoras!",Pecaditos,https://www.google.com/maps/search/?api=1&query=Pecaditos&query_place_id=ChIJN2-rIdT8RQ0RScNeUc1r9qs
Hair salon,Burgos,18,5.0,Burgos,,Peluquería Dori Romo,https://www.google.com/maps/search/?api=1&query=Peluquer%C3%ADa%20Dori%20Romo&query_place_id=ChIJn1Hku9X8RQ0RhO-eV9n36cM
Auto repair shop,Burgos,37,1.0,Burgos,"Muy mala experiencia es clásico ejemplo de mecánico que se aprovecha de la situación y de la ignorancia de la gente.
Mi hermana se quedó sin batería y no sabía porque no arrancaba.
Por ponerle las pinzas cobró 15€ sin factura y solo con pago en efectivo
Cuando volvió a coger el coche me llamó y me dijo jolín acabo de salir del taller me han cobrado 15€ y me han dicho que ya estaba y ya no me arranca.
Fui la puse las pinzas la compré una batería y  había resulto el problema.
Vieron a una madre que no sabía de coches y se aprovecharon de la situación.
Les pregunté que porque no cambiaron la batería y me dijeron que ya tendría un taller de confianza.
Lógicamente el suyo nunca será el de confianza para nadie de mi familia
Este tipo de gente se retratan ellos mismos.",Luis-Auto,https://www.google.com/maps/search/?api=1&query=Luis-Auto&query_place_id=ChIJs25srNT8RQ0RNeA8P-FXzwA
Remodeler,Burgos,20,5.0,Burgos,El trabajo ha sido realizado en plazo y por el precio acordado. No poniendo pegas a cambios y modificaciones. Las pegas que siempre surgen en una reforma se han solventado satisfactoriamente.,Nivel 2 Reformas,https://www.google.com/maps/search/?api=1&query=Nivel%202%20Reformas&query_place_id=ChIJzZY0Edz9RQ0Rhtatt6oGQ6E
Dental clinic,Burgos,87,5.0,Burgos,"Muy atentos, Y muy comprensivos",Clínica Dental Sonrisalud,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Dental%20Sonrisalud&query_place_id=ChIJF3tVMdT8RQ0Rq5nTYglKthg
Courier service,Burgos,0,,Burgos,,Punto Pack InPost,https://www.google.com/maps/search/?api=1&query=Punto%20Pack%20InPost&query_place_id=ChIJA0zpx7b9RQ0RWA96-TVq3L4
Driving school,Burgos,168,5.0,Burgos,"Muy contento con la autoescuela,mi profesor fue Toche y me ayudo mucho!!!",Centro Técnico de Conductores,https://www.google.com/maps/search/?api=1&query=Centro%20T%C3%A9cnico%20de%20Conductores&query_place_id=ChIJWfHXPmT9RQ0RxBtzLUqOGkg
Public educational institution,Burgos,31,5.0,Burgos,Me encantas el mejor colegio que existe,Public School Padre Manjón,https://www.google.com/maps/search/?api=1&query=Public%20School%20Padre%20Manj%C3%B3n&query_place_id=ChIJLYSNrNT8RQ0REglgQrAVP-4
Labor union,Burgos,18,5.0,Burgos,,CGT Burgos,https://www.google.com/maps/search/?api=1&query=CGT%20Burgos&query_place_id=ChIJQTssPdT8RQ0RtpJ2-t0EKTw
Car repair and maintenance service,Burgos,27,5.0,Burgos,,Talleres Pedro Fernández,https://www.google.com/maps/search/?api=1&query=Talleres%20Pedro%20Fern%C3%A1ndez&query_place_id=ChIJ7xBS497jRQ0Ryvoy2wwdAjA
Property administration service,Burgos,0,,Burgos,,Colegio Oficial Agentes de la Propiedad Inmobiliaria de Burgos,https://www.google.com/maps/search/?api=1&query=Colegio%20Oficial%20Agentes%20de%20la%20Propiedad%20Inmobiliaria%20de%20Burgos&query_place_id=ChIJTYzb0Nb8RQ0RnoS-eUNL6L8
Music publisher,Burgos,0,,Burgos,,Blvckpudding records,https://www.google.com/maps/search/?api=1&query=Blvckpudding%20records&query_place_id=ChIJ_SUPFnD9RQ0R5sUegclJ6fQ
Furniture store,Burgos,26,4.0,Burgos,,SCAVOLINI by Luca Interiores,https://www.google.com/maps/search/?api=1&query=SCAVOLINI%20by%20Luca%20Interiores&query_place_id=ChIJ147z6F_7RQ0RJCDUi2Fqcl0
Supermarket,Burgos,739,1.0,Burgos,"La atención de una cajera Ketrine penosa. Mal educada, da mal las vueltas y te dice que lo ha dado bien de malas maneras y lenta a más no poder. Se forman unas colas  tremendas. Deberían poner gente cualificada.
Las protestas no sirven para nada, pero lo digo.",Alimerka,https://www.google.com/maps/search/?api=1&query=Alimerka&query_place_id=ChIJVeVAN9T8RQ0Re0YpnWL3QMc
Doctor,Burgos,0,,Burgos,,Centro de Psicología Analítica,https://www.google.com/maps/search/?api=1&query=Centro%20de%20Psicolog%C3%ADa%20Anal%C3%ADtica&query_place_id=ChIJt7eHZwD9RQ0R7qyfO8Qmras
Music school,Burgos,2,5.0,Burgos,,Musikal,https://www.google.com/maps/search/?api=1&query=Musikal&query_place_id=ChIJRdieQtP8RQ0R1KG8pUzpxfY
Tourist attraction,Burgos,1,5.0,Burgos,,Mural del Colegio Padre Manjón,https://www.google.com/maps/search/?api=1&query=Mural%20del%20Colegio%20Padre%20Manj%C3%B3n&query_place_id=ChIJGwiSa1bjRQ0Rkx-fhde5MxQ
Hotel,Burgos,3590,1.0,Burgos,,Hotel Las Terrazas,https://www.google.com/maps/search/?api=1&query=Hotel%20Las%20Terrazas&query_place_id=ChIJedpV0Br9RQ0RmDT_pud5AhQ
Elevator service,Burgos,11,5.0,Burgos,,Ascensores Inelsa Zener,https://www.google.com/maps/search/?api=1&query=Ascensores%20Inelsa%20Zener&query_place_id=ChIJ25mxCNP8RQ0RxQ4jCpJOGEY
Wellness center,Burgos,0,,Burgos,,Centro Polivalente LA ESTACION,https://www.google.com/maps/search/?api=1&query=Centro%20Polivalente%20LA%20ESTACION&query_place_id=ChIJvbo2thn9RQ0RzMYyiZEkZsY
Consultant,Burgos,0,,Burgos,,Asesoría Bernabé S.L.,https://www.google.com/maps/search/?api=1&query=Asesor%C3%ADa%20Bernab%C3%A9%20S.L.&query_place_id=ChIJ7bNEFdb8RQ0RhCtdeUc5DVc
Candy store,Burgos,10,5.0,Burgos,Son un encanto y tienen un horario estupendo. Además hay un poco de todo en cuanto a golosinas y aperitivos.,Dulces Peques - Nacex.shop,https://www.google.com/maps/search/?api=1&query=Dulces%20Peques%20-%20Nacex.shop&query_place_id=ChIJh4k4SjD9RQ0RnJXEF83G65w
Sculpture,Burgos,1,4.0,Burgos,Estatua   tamaño real de hombre leyendo  el diario.,Homenaje a la Prensa Escrita,https://www.google.com/maps/search/?api=1&query=Homenaje%20a%20la%20Prensa%20Escrita&query_place_id=ChIJm2RZ1in9RQ0RjJdMsvKt7zA
Historical landmark,Burgos,0,,Burgos,,Placa Puerta de las Carretas,https://www.google.com/maps/search/?api=1&query=Placa%20Puerta%20de%20las%20Carretas&query_place_id=ChIJjTnQD939RQ0R4rqWQYNMQe4
Parking lot for bicycles,Burgos,0,,Burgos,,Aparcamiento de Bicicletas,https://www.google.com/maps/search/?api=1&query=Aparcamiento%20de%20Bicicletas&query_place_id=ChIJ3SEcy4z9RQ0R7ZO4cIgbnfk
Historical landmark,Burgos,1,5.0,Burgos,,Muralla de Burgos,https://www.google.com/maps/search/?api=1&query=Muralla%20de%20Burgos&query_place_id=ChIJe8QalpD9RQ0Rd1uggIRGtsc
